name,round_number,damage_type,damage_code,total
cabdf57e-f606-447c-8947-8167110ac52b,8130,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8131,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8132,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8133,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8134,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8135,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8136,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8137,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8138,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8139,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8140,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8141,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8142,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8143,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8144,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8145,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8146,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8147,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8148,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8149,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8150,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8151,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8152,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8153,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8154,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8155,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8156,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8157,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8158,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8159,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8160,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8161,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8162,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8163,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8164,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8165,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8166,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8167,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8168,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8169,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8170,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8171,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8172,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8173,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8174,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8175,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8176,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8177,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8178,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8179,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8180,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8181,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8182,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8183,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8184,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8185,Piercing,1d6 + 2,9
cabdf57e-f606-447c-8947-8167110ac52b,8186,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8187,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8188,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8189,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8190,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8191,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8192,Piercing,1d6 + 2,10
cabdf57e-f606-447c-8947-8167110ac52b,8193,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8194,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8195,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8196,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8197,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8198,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8199,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8200,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8201,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8202,Piercing,1d6 + 2,12
cabdf57e-f606-447c-8947-8167110ac52b,8203,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8204,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8205,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8206,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8207,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8208,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8209,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8210,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8211,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8212,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8213,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8214,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8215,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8216,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8217,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8218,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8219,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8220,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8221,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8222,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8223,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8224,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8225,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8226,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8227,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8228,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8229,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8230,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8231,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8232,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8233,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8234,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8235,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8236,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8237,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8238,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8239,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8240,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8241,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8242,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8243,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8244,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8245,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8246,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8247,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8248,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8249,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8250,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8251,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8252,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8253,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8254,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8255,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8256,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8257,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8258,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8259,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8260,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8261,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8262,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8263,Piercing,1d6 + 2,11
cabdf57e-f606-447c-8947-8167110ac52b,8264,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8265,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8266,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8267,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8268,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8269,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8270,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8271,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8272,Piercing,1d6 + 2,12
cabdf57e-f606-447c-8947-8167110ac52b,8273,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8274,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8275,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8276,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8277,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8278,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8279,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8280,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8281,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8282,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8283,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8284,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8285,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8286,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8287,Piercing,1d6 + 2,9
cabdf57e-f606-447c-8947-8167110ac52b,8288,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8289,Piercing,1d6 + 2,9
cabdf57e-f606-447c-8947-8167110ac52b,8290,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8291,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8292,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8293,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8294,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8295,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8296,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8297,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8298,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8299,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8300,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8301,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8302,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8303,Piercing,1d6 + 2,9
cabdf57e-f606-447c-8947-8167110ac52b,8304,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8305,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8306,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8307,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8308,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8309,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8310,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8311,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8312,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8313,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8314,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8315,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8316,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8317,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8318,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8319,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8320,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8321,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8322,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8323,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8324,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8325,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8326,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8327,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8328,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8329,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8330,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8331,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8332,Piercing,1d6 + 2,10
cabdf57e-f606-447c-8947-8167110ac52b,8333,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8334,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8335,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8336,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8337,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8338,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8339,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8340,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8341,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8342,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8343,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8344,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8345,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8346,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8347,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8348,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8349,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8350,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8351,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8352,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8353,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8354,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8355,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8356,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8357,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8358,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8359,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8360,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8361,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8362,Piercing,1d6 + 2,9
cabdf57e-f606-447c-8947-8167110ac52b,8363,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8364,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8365,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8366,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8367,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8368,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8369,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8370,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8371,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8372,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8373,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8374,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8375,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8376,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8377,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8378,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8379,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8380,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8381,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8382,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8383,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8384,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8385,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8386,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8387,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8388,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8389,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8390,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8391,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8392,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8393,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8394,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8395,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8396,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8397,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8398,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8399,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8400,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8401,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8402,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8403,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8404,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8405,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8406,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8407,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8408,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8409,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8410,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8411,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8412,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8413,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8414,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8415,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8416,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8417,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8418,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8419,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8420,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8421,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8422,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8423,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8424,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8425,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8426,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8427,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8428,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8429,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8430,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8431,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8432,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8433,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8434,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8435,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8436,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8437,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8438,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8439,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8440,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8441,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8442,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8443,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8444,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8445,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8446,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8447,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8448,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8449,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8450,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8451,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8452,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8453,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8454,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8455,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8456,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8457,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8458,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8459,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8460,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8461,Piercing,1d6 + 2,5
cabdf57e-f606-447c-8947-8167110ac52b,8462,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8463,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8464,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8465,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8466,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8467,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8468,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8469,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8470,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8471,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8472,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8473,Piercing,1d6 + 2,9
cabdf57e-f606-447c-8947-8167110ac52b,8474,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8475,Piercing,1d6 + 2,8
cabdf57e-f606-447c-8947-8167110ac52b,8476,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8477,Piercing,1d6 + 2,4
cabdf57e-f606-447c-8947-8167110ac52b,8478,Piercing,1d6 + 2,7
cabdf57e-f606-447c-8947-8167110ac52b,8479,miss,miss,0
cabdf57e-f606-447c-8947-8167110ac52b,8480,Piercing,1d6 + 2,6
cabdf57e-f606-447c-8947-8167110ac52b,8481,Piercing,1d6 + 2,3
cabdf57e-f606-447c-8947-8167110ac52b,8482,miss,miss,0
